"","MonitoringLocationIdentifier","LatitudeMeasure","LongitudeMeasure","ActivityStartDate","OrganizationIdentifier","11Cl-PF3OUdS","3:3 FTCA","4:2 FTS","6:2 FTS","8:2 FTS","9Cl-PF3ONS","ADONA","HFPO-DA","MeFOSAA","NFDHA","PFDA","PFDoA","PFEESA","PFHpA","PFHpS","PFHxS","PFMBA","PFMPA","PFNA","PFNS","PFOA","PFOSA","PFPeA","PFTrDA","PFUnA","5:3 FTCA","7:3 FTCA","N-EtFOSA","N-MeFOSA","PFHxA","N-EtFOSE","PFBA","PFBS","PFOS"
"691","MNPCA-S017-278","44.613298","-92.619241","2024-07-16","MNPCA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.57,NA,0.216,NA,NA,NA,NA,2.21,NA,1.01,NA,NA,NA,NA,NA,NA,0.93,NA,11.2,NA,NA
"692","MNPCA-S017-278","44.613298","-92.619241","2024-08-13","MNPCA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.652,NA,0.475,NA,NA,NA,NA,3.14,NA,1.58,NA,NA,NA,NA,NA,NA,1.26,NA,12.8,NA,NA
"693","MNPCA-S017-278","44.613298","-92.619241","2024-09-10","MNPCA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.761,NA,0.845,NA,NA,NA,NA,3.36,NA,2.23,NA,NA,NA,NA,NA,NA,1.85,NA,15.9,NA,NA
"694","MNPCA-S017-279","44.410198","-92.092785","2024-05-13","MNPCA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.452,NA,0.429,NA,NA,NA,NA,1.86,NA,1.07,NA,NA,NA,NA,NA,NA,0.742,NA,7.85,NA,NA
"695","MNPCA-S017-279","44.410198","-92.092785","2024-07-16","MNPCA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.528,NA,0.187,NA,NA,NA,NA,1.95,NA,1.03,NA,NA,NA,NA,NA,NA,0.888,NA,11,NA,NA
"696","MNPCA-S017-279","44.410198","-92.092785","2024-08-14","MNPCA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.665,NA,0.529,NA,NA,NA,NA,2.58,NA,1.57,NA,NA,NA,NA,NA,NA,1.3,NA,12.2,NA,NA
"697","MNPCA-S017-279","44.410198","-92.092785","2024-09-11","MNPCA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.93,NA,0.83,NA,NA,NA,NA,3.66,NA,2.45,NA,NA,NA,NA,NA,NA,1.78,NA,15.8,NA,NA
"698","MNPCA-S017-280","43.776342","-91.246194","2024-05-13","MNPCA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.489,NA,0.316,NA,NA,NA,NA,1.6,NA,0.81,NA,NA,NA,NA,NA,NA,0.707,NA,6.14,NA,NA
"699","MNPCA-S017-280","43.776342","-91.246194","2024-07-16","MNPCA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.678,NA,0.299,NA,NA,NA,NA,1.83,NA,0.941,NA,NA,NA,NA,NA,NA,0.831,NA,9.95,NA,NA
"700","MNPCA-S017-280","43.776342","-91.246194","2024-08-13","MNPCA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.602,NA,0.47,NA,NA,NA,NA,2.45,NA,1.18,NA,NA,NA,NA,NA,NA,1.09,NA,10.2,NA,NA
"701","MNPCA-S017-280","43.776342","-91.246194","2024-09-10","MNPCA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.371,NA,0.38,NA,NA,NA,NA,2.53,NA,1.02,NA,NA,NA,NA,NA,NA,1.35,NA,12.2,NA,NA
"702","MNPCA-S017-281","43.500363","-91.21645","2024-05-13","MNPCA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.58,NA,0.74,NA,NA,NA,NA,NA,NA,0.723,NA,6.16,NA,NA
"703","MNPCA-S017-281","43.500363","-91.21645","2024-07-16","MNPCA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.595,NA,NA,NA,NA,NA,NA,1.75,NA,0.932,NA,NA,NA,NA,NA,NA,0.927,NA,9.36,NA,NA
"704","MNPCA-S017-281","43.500363","-91.21645","2024-08-13","MNPCA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.451,NA,0.422,NA,NA,NA,NA,2.34,NA,1.19,NA,NA,NA,NA,NA,NA,1.14,NA,9.95,NA,NA
"705","MNPCA-S017-281","43.500363","-91.21645","2024-09-17","MNPCA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.766,NA,0.759,NA,NA,NA,NA,2.59,NA,1.79,NA,NA,NA,NA,NA,NA,1.44,NA,11.3,NA,NA
"706","MNPCA-S017-281","43.500363","-91.21645","2024-10-03","MNPCA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.728,NA,0.692,NA,NA,NA,NA,2.42,NA,1.58,NA,NA,NA,NA,NA,NA,1.56,NA,10.4,NA,NA
"707","MNPCA-S017-313","47.239728","-95.158181","2024-05-28","MNPCA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.461,NA,NA
"708","MNPCA-S017-313","47.239728","-95.158181","2024-06-05","MNPCA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.484,NA,NA
"709","MNPCA-S017-313","47.239728","-95.158181","2024-07-01","MNPCA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.558,NA,NA
"710","MNPCA-S017-315","46.856891","-92.096639","2024-05-14","MNPCA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.891,NA,0.767,NA,NA,NA,NA,1.89,NA,2.2,NA,NA,NA,NA,NA,NA,1.09,NA,8.48,NA,NA
"711","MNPCA-S017-316","46.855012","-92.103214","2024-05-14","MNPCA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.692,NA,0.755,NA,NA,NA,NA,1.93,0.155,1.07,NA,NA,NA,NA,NA,NA,1.38,NA,5.12,NA,NA
"712","MNPCA-S017-317","46.838223","-92.092966","2024-05-14","MNPCA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,9.08,NA,NA,NA,NA,1.98,NA,1.46,NA,NA,NA,NA,NA,NA,2.48,NA,4.23,NA,NA
"713","MNPCA-S017-318","46.852151","-92.112625","2024-05-14","MNPCA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.49,0.22,16.4,NA,NA,NA,NA,2.9,NA,1.89,NA,NA,NA,NA,NA,NA,3.97,NA,4.42,NA,NA
"714","MNPCA-S017-319","46.841773","-92.100475","2024-05-14","MNPCA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.936,0.149,10.9,NA,NA,NA,NA,2.37,NA,1.34,NA,NA,NA,NA,NA,NA,2.65,NA,4.51,NA,NA
"715","SOUTHUTE-AR 10-8","37.126944","-107.891944","2024-04-16","SOUTHUTE",0,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,0,26,23.3,NA,NA,NA,NA,NA
"716","SOUTHUTE-AR 10-8","37.126944","-107.891944","2024-10-28","SOUTHUTE",0,NA,NA,NA,0,0.345,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.6,NA,NA,NA,0,0,35.9,28,NA,NA,NA,NA,NA
"717","SOUTHUTE-AR 10-8","37.126944","-107.891944","2025-04-08","SOUTHUTE",NA,NA,NA,0.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56.8,20.7,NA,NA,NA,NA,NA
"718","SOUTHUTE-AR 10-8","37.126944","-107.891944","2025-06-16","SOUTHUTE",0,0,NA,0,0,0.34,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,0,37.9,25.7,NA,NA,NA,NA,NA
"719","SOUTHUTE-AR 15-4","37.187051","-107.878685","2023-12-04","SOUTHUTE",0,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,0,22.1,20,NA,NA,NA,NA,NA
"720","SOUTHUTE-AR 15-4","37.187051","-107.878685","2024-04-16","SOUTHUTE",0,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,0,34.25,31.4,NA,NA,NA,NA,NA
"721","SOUTHUTE-AR 15-4","37.187051","-107.878685","2024-10-28","SOUTHUTE",0,NA,NA,NA,0,0.35,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.95,NA,NA,NA,0,0,34.8,30.6,NA,NA,NA,NA,NA
"722","SOUTHUTE-AR 15-4","37.187051","-107.878685","2025-04-08","SOUTHUTE",NA,NA,NA,0.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.44,NA,NA,NA,NA,NA,59,21.5,NA,NA,NA,NA,NA
"723","SOUTHUTE-AR 15-4","37.187051","-107.878685","2025-06-16","SOUTHUTE",0,0,NA,0,0,0.36,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,0,36.95,27.9,NA,NA,NA,NA,NA
"724","SOUTHUTE-AR 2-7","37.03226","-107.8754","2023-12-04","SOUTHUTE",0,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,0,22.8,21.3,NA,NA,NA,NA,NA
"725","SOUTHUTE-AR 2-7","37.03226","-107.8754","2024-04-16","SOUTHUTE",0,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,0,30.3,21.7,NA,NA,NA,NA,NA
"726","SOUTHUTE-AR 2-7","37.03226","-107.8754","2024-10-28","SOUTHUTE",0,NA,NA,NA,0,0.445,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.5,NA,NA,NA,0,0,36.6,28,NA,NA,NA,NA,NA
"727","SOUTHUTE-AR 2-7","37.03226","-107.8754","2025-04-08","SOUTHUTE",NA,NA,NA,0.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.6,23.6,NA,NA,NA,NA,NA
"728","SOUTHUTE-AR 2-7","37.03226","-107.8754","2025-06-16","SOUTHUTE",0,0,NA,0,0,0.375,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,0,38,26.7,NA,NA,NA,NA,NA
"729","SOUTHUTE-FLR 1-2","37.062072","-107.867906","2023-12-04","SOUTHUTE",0,NA,NA,0,0,1.8,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,0,31.65,27.7,NA,NA,NA,NA,NA
"730","SOUTHUTE-FLR 1-2","37.062072","-107.867906","2024-04-16","SOUTHUTE",0,NA,NA,0,0,0.75,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,0,24.3,22.2,NA,NA,NA,NA,NA
"731","SOUTHUTE-FLR 1-2","37.062072","-107.867906","2024-10-28","SOUTHUTE",0,NA,NA,NA,0,1.85,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.5,NA,NA,NA,0,0,35.6,30,NA,NA,NA,NA,NA
"732","SOUTHUTE-FLR 1-2","37.062072","-107.867906","2025-04-08","SOUTHUTE",NA,NA,NA,0.38,NA,3.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68.4,25.4,NA,NA,NA,NA,NA
"733","SOUTHUTE-FLR 1-2","37.062072","-107.867906","2025-06-16","SOUTHUTE",0,0,NA,0,0,0.8,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.41,NA,NA,NA,0,0,31.7,21.9,NA,NA,NA,NA,NA
"734","TEPA29-SW-1F","33.717253","-116.194546","2023-03-14","TEPA29",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"735","TEPA29-SW-1F","33.717253","-116.194546","2024-06-18","TEPA29",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"736","USGS-03270000","39.79728106","-84.088548","2018-08-28","USGS-OH",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,NA
"737","USGS-394755084050400","39.79866996","-84.0843812","2018-08-27","USGS-OH",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0
"738","USGS-394805084052300","39.8013","-84.0896","2018-08-28","USGS-OH",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA
"739","USGS-394831084050600","39.8086","-84.0851","2018-08-27","USGS-OH",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"740","USGS-394832084050700","39.809","-84.0852","2018-08-27","USGS-OH",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,NA
"741","USGS-394919084035700","39.8219","-84.0657","2018-08-27","USGS-OH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"742","USGS-394919084040500","39.822","-84.068","2018-08-27","USGS-OH",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,NA
"743","UWT_CUW-BuddInle","47.06035","-122.91503","2018-05-09","UWT_CUW",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.11225553622093,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"744","UWT_CUW-BuddInle","47.06035","-122.91503","2018-08-22","UWT_CUW",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.945921774304965,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"745","UWT_CUW-CommBayT","47.25919","-122.43469","2018-05-09","UWT_CUW",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.15926988410355,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"746","UWT_CUW-SalmonBa","47.6663","-122.4018","2018-08-22","UWT_CUW",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.00562205960149,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"747","UWT_CUW-SmithCov","47.63237","-122.37868","2018-05-09","UWT_CUW",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.30526355369707,NA,43.1688433724541,NA,NA,NA,NA,5.22075826931691,NA,2.56827049461131,NA,NA,NA,NA,NA,NA,10.9024650541436,NA,NA,NA,NA
"748","UWT_CUW-SmithCov","47.63237","-122.37868","2018-06-18","UWT_CUW",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.6601327474556,NA,NA,NA,NA,1.95785472041225,NA,0.992845743812654,NA,NA,NA,NA,NA,NA,3.83092644830822,NA,NA,NA,NA
"749","UWT_CUW-SmithCov","47.63237","-122.37868","2018-08-22","UWT_CUW",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.76623983564047,NA,42.1057331545175,NA,NA,NA,NA,7.14578771033373,NA,1.97629871548043,NA,NA,NA,NA,NA,NA,13.8247798948262,NA,NA,NA,NA
"750","WYDEQ_WATERSHED-MRC0135","44.51483","-107.52444","2023-07-12","WYDEQ_WATERSHED",NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"751","WYDEQ_WATERSHED-MRC0136","44.69916","-107.48174","2023-07-24","WYDEQ_WATERSHED",NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"752","WYDEQ_WATERSHED-MRC0137","44.11833","-106.94448","2023-08-30","WYDEQ_WATERSHED",NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"753","WYDEQ_WATERSHED-MRW0283","44.8456","-109.494","2023-07-26","WYDEQ_WATERSHED",NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"754","WYDEQ_WATERSHED-MRW0284","44.3196","-110.575","2023-08-09","WYDEQ_WATERSHED",NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"755","WYDEQ_WATERSHED-MRW0286","42.620102","-109.188267","2023-08-08","WYDEQ_WATERSHED",NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"756","WYDEQ_WATERSHED-MRW0287","43.754961","-109.592263","2023-08-15","WYDEQ_WATERSHED",NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"757","WYDEQ_WATERSHED-MRW0288","44.94782","-109.36457","2024-07-23","WYDEQ_WATERSHED",NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"758","WYDEQ_WATERSHED-MRW0289","43.42933","-110.64496","2024-07-30","WYDEQ_WATERSHED",NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"759","WYDEQ_WATERSHED-MRW0290","43.7342","-110.20978","2024-07-31","WYDEQ_WATERSHED",NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"760","WYDEQ_WATERSHED-MRW0291","44.64907","-110.95762","2024-08-06","WYDEQ_WATERSHED",NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"761","WYDEQ_WATERSHED-NGP0282","43.95135","-105.39352","2023-06-13","WYDEQ_WATERSHED",NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"762","WYDEQ_WATERSHED-NGP0283","44.37745","-106.68274","2023-08-28","WYDEQ_WATERSHED",NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"763","WYDEQ_WATERSHED-NGP0285","43.61835","-104.20883","2024-06-03","WYDEQ_WATERSHED",NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"764","WYDEQ_WATERSHED-NGP0285","43.61835","-104.20883","2024-07-15","WYDEQ_WATERSHED",NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"765","WYDEQ_WATERSHED-NGP0286","44.72544","-106.26974","2024-08-07","WYDEQ_WATERSHED",NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"766","WYDEQ_WATERSHED-NGP0287","44.75508","-107.09137","2024-08-05","WYDEQ_WATERSHED",NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"767","WYDEQ_WATERSHED-NGP0288","43.70398","-106.65977","2024-07-17","WYDEQ_WATERSHED",NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"768","WYDEQ_WATERSHED-NGP0289","44.85475","-104.23228","2024-06-04","WYDEQ_WATERSHED",NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"769","WYDEQ_WATERSHED-NGP0290","42.47809","-104.94612","2024-07-21","WYDEQ_WATERSHED",NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"770","WYDEQ_WATERSHED-NGP0291","42.36369","-104.90809","2024-07-21","WYDEQ_WATERSHED",NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"771","WYDEQ_WATERSHED-SR0112","42.005215","-105.320431","2023-08-21","WYDEQ_WATERSHED",NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"772","WYDEQ_WATERSHED-SR0113","42.729","-106.173","2024-07-08","WYDEQ_WATERSHED",NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"773","WYDEQ_WATERSHED-SR0114","41.124377","-106.0144468","2024-07-15","WYDEQ_WATERSHED",NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"774","WYDEQ_WATERSHED-SR0115","42.005618","-105.261563","2024-07-16","WYDEQ_WATERSHED",NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"775","WYDEQ_WATERSHED-SR0116","42.214352","-105.505137","2024-08-14","WYDEQ_WATERSHED",NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"776","WYDEQ_WATERSHED-SR0117","41.1497","-106.4614","2024-09-09","WYDEQ_WATERSHED",NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"777","WYDEQ_WATERSHED-SR0120","41.08274","-107.388575","2024-09-19","WYDEQ_WATERSHED",NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"778","WYDEQ_WATERSHED-WB0571","42.341387","-108.746481","2023-07-05","WYDEQ_WATERSHED",NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"779","WYDEQ_WATERSHED-WB0572","42.389221","-108.675511","2023-08-29","WYDEQ_WATERSHED",NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"780","WYDEQ_WATERSHED-WB0573","42.510979","-110.189433","2023-09-26","WYDEQ_WATERSHED",NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"781","WYDEQ_WATERSHED-WB0574","41.96586","-106.24928","2023-07-12","WYDEQ_WATERSHED",NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"782","WYDEQ_WATERSHED-WB0575","41.60306","-105.703132","2023-07-31","WYDEQ_WATERSHED",NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
